"deal_id","url","indexable","title_tag","primary_query","secondary_queries","value_score","merchant_path","comparison_path","collection_paths"
"ebay-item-398023112293","https://dealdesk.fyi/deals/ebay-item-398023112293/","false","WX856L Worx 20V Powershare Cordless 10""… deal: $106.99 | DealDesk","WX856L Worx 20V Powershare Cordless 10"" Polisher / Buffer-CR deal","WX856L Worx 20V Powershare Cordless 10"" Polisher / Buffer-CR price | WX856L Worx 20V Powershare Cordless 10"" Polisher / Buffer-CR discount | eBay WX856L Worx 20V Powershare Cordless 10"" Polisher / Buffer-CR","86","/merchant/ebay/","",""
"ebay-item-121952240942","https://dealdesk.fyi/deals/ebay-item-121952240942/","false","Hobbywing LED Program Card [HWA30501003] deal: $9.99 | DealDesk","Hobbywing LED Program Card [HWA30501003] deal","Hobbywing LED Program Card [HWA30501003] price | Hobbywing LED Program Card [HWA30501003] discount | eBay Hobbywing LED Program Card [HWA30501003]","77","/merchant/ebay/","",""
"ebay-item-297087489759","https://dealdesk.fyi/deals/ebay-item-297087489759/","false","Lenovo ThinkPad T490 14"" FHD Quad-Core… deal: $254.00 | DealDesk","Lenovo ThinkPad T490 14"" FHD Quad-Core i5-8365U 16GB 512GB SSD Cam FPR Win11Pro deal","Lenovo ThinkPad T490 14"" FHD Quad-Core i5-8365U 16GB 512GB SSD Cam FPR Win11Pro price | Lenovo ThinkPad T490 14"" FHD Quad-Core i5-8365U 16GB 512GB SSD Cam FPR Win11Pro discount | eBay Lenovo ThinkPad T490 14"" FHD Quad-Core i5-8365U 16GB 512GB SSD Cam FPR Win11Pro","92","/merchant/ebay/","/compare/lenovo-thinkpad-t490/","/collections/refurbished-electronics/ | /collections/refurbished-laptops/ | /collections/lenovo-thinkpad/"
"ebay-item-198541862338","https://dealdesk.fyi/deals/ebay-item-198541862338/","false","Teenage Mutant Ninja Turtles x G.I. Joe -… deal: $20.10 | DealDesk","Teenage Mutant Ninja Turtles x G.I. Joe - Snake Eyes x Leo Action Figure (TMNT) deal","Teenage Mutant Ninja Turtles x G.I. Joe - Snake Eyes x Leo Action Figure (TMNT) price | Teenage Mutant Ninja Turtles x G.I. Joe - Snake Eyes x Leo Action Figure (TMNT) discount | eBay Teenage Mutant Ninja Turtles x G.I. Joe - Snake Eyes x Leo Action Figure (TMNT)","76","/merchant/ebay/","",""
"ebay-item-198555212398","https://dealdesk.fyi/deals/ebay-item-198555212398/","false","Teenage Mutant Ninja Turtles x G.I. Joe -… deal 212398 | DealDesk","Teenage Mutant Ninja Turtles x G.I. Joe - Shipwreck x Mikey Action Figure (TMNT) deal","Teenage Mutant Ninja Turtles x G.I. Joe - Shipwreck x Mikey Action Figure (TMNT) price | Teenage Mutant Ninja Turtles x G.I. Joe - Shipwreck x Mikey Action Figure (TMNT) discount | eBay Teenage Mutant Ninja Turtles x G.I. Joe - Shipwreck x Mikey Action Figure (TMNT)","76","/merchant/ebay/","",""
"ebay-item-366021200917","https://dealdesk.fyi/deals/ebay-item-366021200917/","false","HP 14"" HD Notebook AMD Ryzen 7730U 16GB 1TB… deal: $365.99 | DealDesk","HP 14"" HD Notebook AMD Ryzen 7730U 16GB 1TB Win11Home Silver B43BVUA deal","HP 14"" HD Notebook AMD Ryzen 7730U 16GB 1TB Win11Home Silver B43BVUA price | HP 14"" HD Notebook AMD Ryzen 7730U 16GB 1TB Win11Home Silver B43BVUA discount | eBay HP 14"" HD Notebook AMD Ryzen 7730U 16GB 1TB Win11Home Silver B43BVUA","82","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/refurbished-laptops/"
"ebay-item-286736824423","https://dealdesk.fyi/deals/ebay-item-286736824423/","true","WORX WX990L 20V (2) PC MAKERX Combo: Rotary… deal: $143.99 | DealDesk","WORX WX990L 20V (2) PC MAKERX Combo: Rotary Tool, Angle Grinder + Accessories-CR deal","WORX WX990L 20V (2) PC MAKERX Combo: Rotary Tool, Angle Grinder + Accessories-CR price | WORX WX990L 20V (2) PC MAKERX Combo: Rotary Tool, Angle Grinder + Accessories-CR discount | eBay WORX WX990L 20V (2) PC MAKERX Combo: Rotary Tool, Angle Grinder + Accessories-CR","86","/merchant/ebay/","",""
"ebay-item-326607787034","https://dealdesk.fyi/deals/ebay-item-326607787034/","true","Samsung Q Series Soundbar 11.1.4 ch… deal: $1089.00 | DealDesk","Samsung Q Series Soundbar 11.1.4 ch Subwoofer + Rear Speaker 2025 deal","Samsung Q Series Soundbar 11.1.4 ch Subwoofer + Rear Speaker 2025 price | Samsung Q Series Soundbar 11.1.4 ch Subwoofer + Rear Speaker 2025 discount | eBay Samsung Q Series Soundbar 11.1.4 ch Subwoofer + Rear Speaker 2025","86","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/soundbars/"
"ebay-item-198534323667","https://dealdesk.fyi/deals/ebay-item-198534323667/","false","Teenage Mutant Ninja Turtles x G.I. Joe -… deal: $20.26 | DealDesk","Teenage Mutant Ninja Turtles x G.I. Joe - Destro x Krang Action Figure (TMNT) [N deal","Teenage Mutant Ninja Turtles x G.I. Joe - Destro x Krang Action Figure (TMNT) [N price | Teenage Mutant Ninja Turtles x G.I. Joe - Destro x Krang Action Figure (TMNT) [N discount | eBay Teenage Mutant Ninja Turtles x G.I. Joe - Destro x Krang Action Figure (TMNT) [N","76","/merchant/ebay/","",""
"ebay-item-198548473210","https://dealdesk.fyi/deals/ebay-item-198548473210/","false","Teenage Mutant Ninja Turtles x G.I. Joe -… deal 473210 | DealDesk","Teenage Mutant Ninja Turtles x G.I. Joe - Buzzer x Rocksteady Action Figure (TMN deal","Teenage Mutant Ninja Turtles x G.I. Joe - Buzzer x Rocksteady Action Figure (TMN price | Teenage Mutant Ninja Turtles x G.I. Joe - Buzzer x Rocksteady Action Figure (TMN discount | eBay Teenage Mutant Ninja Turtles x G.I. Joe - Buzzer x Rocksteady Action Figure (TMN","76","/merchant/ebay/","",""
"ebay-item-135641149030","https://dealdesk.fyi/deals/ebay-item-135641149030/","false","Vizio SV510X-0806B-RB 5.1 Ch Dolby Atmos… deal: $169.00 | DealDesk","Vizio SV510X-0806B-RB 5.1 Ch Dolby Atmos 33"" Soundbar - Certified Refurbished deal","Vizio SV510X-0806B-RB 5.1 Ch Dolby Atmos 33"" Soundbar - Certified Refurbished price | Vizio SV510X-0806B-RB 5.1 Ch Dolby Atmos 33"" Soundbar - Certified Refurbished discount | eBay Vizio SV510X-0806B-RB 5.1 Ch Dolby Atmos 33"" Soundbar - Certified Refurbished","82","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/soundbars/"
"ebay-item-256922967394","https://dealdesk.fyi/deals/ebay-item-256922967394/","false","WX027L Worx 20V MaxLithium Cordless… deal: $74.99 | DealDesk","WX027L Worx 20V MaxLithium Cordless Multi-Function LED Flashlight-CR deal","WX027L Worx 20V MaxLithium Cordless Multi-Function LED Flashlight-CR price | WX027L Worx 20V MaxLithium Cordless Multi-Function LED Flashlight-CR discount | eBay WX027L Worx 20V MaxLithium Cordless Multi-Function LED Flashlight-CR","86","/merchant/ebay/","",""
"ebay-item-256546223161","https://dealdesk.fyi/deals/ebay-item-256546223161/","false","Acer CB2 34in Widescreen Monitor UWQHD… deal: $276.93 | DealDesk","Acer CB2 34in Widescreen Monitor UWQHD 3440x1440 75Hz IPS Refurbished deal","Acer CB2 34in Widescreen Monitor UWQHD 3440x1440 75Hz IPS Refurbished price | Acer CB2 34in Widescreen Monitor UWQHD 3440x1440 75Hz IPS Refurbished discount | eBay Acer CB2 34in Widescreen Monitor UWQHD 3440x1440 75Hz IPS Refurbished","86","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/computer-monitors/"
"ebay-item-386822462877","https://dealdesk.fyi/deals/ebay-item-386822462877/","false","eufy 2K Security Indoor Camera Wi-Fi Webcam… deal: $65.99 | DealDesk","eufy 2K Security Indoor Camera Wi-Fi Webcam Motion Tracking 2-Way Audio |Refurb deal","eufy 2K Security Indoor Camera Wi-Fi Webcam Motion Tracking 2-Way Audio |Refurb price | eufy 2K Security Indoor Camera Wi-Fi Webcam Motion Tracking 2-Way Audio |Refurb discount | eBay eufy 2K Security Indoor Camera Wi-Fi Webcam Motion Tracking 2-Way Audio |Refurb","82","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/security-cameras/"
"ebay-item-398241371358","https://dealdesk.fyi/deals/ebay-item-398241371358/","false","Teenage Mutant Ninja Turtles x G.I. Joe -… deal: $20.70 | DealDesk","Teenage Mutant Ninja Turtles x G.I. Joe - Stormshadow x Slash Action Figure (TMN deal","Teenage Mutant Ninja Turtles x G.I. Joe - Stormshadow x Slash Action Figure (TMN price | Teenage Mutant Ninja Turtles x G.I. Joe - Stormshadow x Slash Action Figure (TMN discount | eBay Teenage Mutant Ninja Turtles x G.I. Joe - Stormshadow x Slash Action Figure (TMN","76","/merchant/ebay/","",""
"ebay-item-285772594436","https://dealdesk.fyi/deals/ebay-item-285772594436/","true","Nintendo Switch OLED 64GB White Console +… deal: $279.99 | DealDesk","Nintendo Switch OLED 64GB White Console + 🛡️ Screen Protector & SD Card Bundle deal","Nintendo Switch OLED 64GB White Console + 🛡️ Screen Protector & SD Card Bundle price | Nintendo Switch OLED 64GB White Console + 🛡️ Screen Protector & SD Card Bundle discount | eBay Nintendo Switch OLED 64GB White Console + 🛡️ Screen Protector & SD Card Bundle","96","/merchant/ebay/","/compare/nintendo-switch-oled-64/","/collections/refurbished-electronics/"
"ebay-item-195302463857","https://dealdesk.fyi/deals/ebay-item-195302463857/","false","Nintendo Switch Gray Joy Cons 32GB Gaming… deal: $209.99 | DealDesk","Nintendo Switch Gray Joy Cons 32GB Gaming Console + 2DAY Ship ✈️ + 1YR Warnty deal","Nintendo Switch Gray Joy Cons 32GB Gaming Console + 2DAY Ship ✈️ + 1YR Warnty price | Nintendo Switch Gray Joy Cons 32GB Gaming Console + 2DAY Ship ✈️ + 1YR Warnty discount | eBay Nintendo Switch Gray Joy Cons 32GB Gaming Console + 2DAY Ship ✈️ + 1YR Warnty","86","/merchant/ebay/","","/collections/refurbished-electronics/"
"ebay-item-396632488371","https://dealdesk.fyi/deals/ebay-item-396632488371/","false","Makita GCU06T1-R 40V max XGT 18"" Cordless… deal: $386.21 | DealDesk","Makita GCU06T1-R 40V max XGT 18"" Cordless Chain Saw Certified Refurbished deal","Makita GCU06T1-R 40V max XGT 18"" Cordless Chain Saw Certified Refurbished price | Makita GCU06T1-R 40V max XGT 18"" Cordless Chain Saw Certified Refurbished discount | eBay Makita GCU06T1-R 40V max XGT 18"" Cordless Chain Saw Certified Refurbished","86","/merchant/ebay/","","/collections/makita-tools/"
"ebay-item-315998905171","https://dealdesk.fyi/deals/ebay-item-315998905171/","false","Datacolor Spyder Monitor Calibration Tool… deal: $119.00 | DealDesk","Datacolor Spyder Monitor Calibration Tool Colorimeter SP2024 full warranty deal","Datacolor Spyder Monitor Calibration Tool Colorimeter SP2024 full warranty price | Datacolor Spyder Monitor Calibration Tool Colorimeter SP2024 full warranty discount | eBay Datacolor Spyder Monitor Calibration Tool Colorimeter SP2024 full warranty","82","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/computer-monitors/"
"ebay-item-128014102216","https://dealdesk.fyi/deals/ebay-item-128014102216/","false","Tamiya Nissan R91CP Group-C 1/10 2WD… deal: $144.20 | DealDesk","Tamiya Nissan R91CP Group-C 1/10 2WD Electric On-Road Touring Car Kit [TAM47531] deal","Tamiya Nissan R91CP Group-C 1/10 2WD Electric On-Road Touring Car Kit [TAM47531] price | Tamiya Nissan R91CP Group-C 1/10 2WD Electric On-Road Touring Car Kit [TAM47531] discount | eBay Tamiya Nissan R91CP Group-C 1/10 2WD Electric On-Road Touring Car Kit [TAM47531]","76","/merchant/ebay/","",""
"ebay-item-127719142412","https://dealdesk.fyi/deals/ebay-item-127719142412/","false","Tamiya 1/14 Ford Aeromax 6x4 Semi Truck Kit… deal: $304.50 | DealDesk","Tamiya 1/14 Ford Aeromax 6x4 Semi Truck Kit [TAM56309] deal","Tamiya 1/14 Ford Aeromax 6x4 Semi Truck Kit [TAM56309] price | Tamiya 1/14 Ford Aeromax 6x4 Semi Truck Kit [TAM56309] discount | eBay Tamiya 1/14 Ford Aeromax 6x4 Semi Truck Kit [TAM56309]","76","/merchant/ebay/","",""
"ebay-item-178385793739","https://dealdesk.fyi/deals/ebay-item-178385793739/","false","Yoto Harry Potter and the Sorcerer Stone… deal: $20.99 | DealDesk","Yoto Harry Potter and the Sorcerer Stone Audio Card: Reading Software for deal","Yoto Harry Potter and the Sorcerer Stone Audio Card: Reading Software for price | Yoto Harry Potter and the Sorcerer Stone Audio Card: Reading Software for discount | eBay Yoto Harry Potter and the Sorcerer Stone Audio Card: Reading Software for","76","/merchant/ebay/","",""
"ebay-item-205721047934","https://dealdesk.fyi/deals/ebay-item-205721047934/","false","VTech KidiZoom Purple Smartwatch DX4 -… deal: $22.99 | DealDesk","VTech KidiZoom Purple Smartwatch DX4 - Sensory Development / Games / Activities deal","VTech KidiZoom Purple Smartwatch DX4 - Sensory Development / Games / Activities price | VTech KidiZoom Purple Smartwatch DX4 - Sensory Development / Games / Activities discount | eBay VTech KidiZoom Purple Smartwatch DX4 - Sensory Development / Games / Activities","76","/merchant/ebay/","",""
"ebay-item-397773667512","https://dealdesk.fyi/deals/ebay-item-397773667512/","false","onn. 100135498 5.1 Ultra-Slim Surround… deal: $41.93 | DealDesk","onn. 100135498 5.1 Ultra-Slim Surround Soundbar Only w/ power cable deal","onn. 100135498 5.1 Ultra-Slim Surround Soundbar Only w/ power cable price | onn. 100135498 5.1 Ultra-Slim Surround Soundbar Only w/ power cable discount | eBay onn. 100135498 5.1 Ultra-Slim Surround Soundbar Only w/ power cable","82","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/soundbars/"
"ebay-item-305985346168","https://dealdesk.fyi/deals/ebay-item-305985346168/","false","DJI Mini SE Drone Fly More Ready To Fly… deal: $349.00 | DealDesk","DJI Mini SE Drone Fly More Ready To Fly Vlogger Combo - Certified Refurbished deal","DJI Mini SE Drone Fly More Ready To Fly Vlogger Combo - Certified Refurbished price | DJI Mini SE Drone Fly More Ready To Fly Vlogger Combo - Certified Refurbished discount | eBay DJI Mini SE Drone Fly More Ready To Fly Vlogger Combo - Certified Refurbished","86","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/dji-drones/"
"ebay-item-336561176798","https://dealdesk.fyi/deals/ebay-item-336561176798/","true","Yugioh Battles of Legend Glorious Gallery… deal: $76.95 | DealDesk","Yugioh Battles of Legend Glorious Gallery Booster Box 1st Edition Factory Sealed deal","Yugioh Battles of Legend Glorious Gallery Booster Box 1st Edition Factory Sealed price | Yugioh Battles of Legend Glorious Gallery Booster Box 1st Edition Factory Sealed discount | eBay Yugioh Battles of Legend Glorious Gallery Booster Box 1st Edition Factory Sealed","80","/merchant/ebay/","",""
"ebay-item-266574701809","https://dealdesk.fyi/deals/ebay-item-266574701809/","false","Acer K202Q 19.5"" 1600x900 75Hz 200Nit 6ms… deal: $56.99 | DealDesk","Acer K202Q 19.5"" 1600x900 75Hz 200Nit 6ms VGA HDMI VESA 100x100 Refurbished deal","Acer K202Q 19.5"" 1600x900 75Hz 200Nit 6ms VGA HDMI VESA 100x100 Refurbished price | Acer K202Q 19.5"" 1600x900 75Hz 200Nit 6ms VGA HDMI VESA 100x100 Refurbished discount | eBay Acer K202Q 19.5"" 1600x900 75Hz 200Nit 6ms VGA HDMI VESA 100x100 Refurbished","86","/merchant/ebay/","","/collections/refurbished-electronics/"
"ebay-item-266635764309","https://dealdesk.fyi/deals/ebay-item-266635764309/","false","Acer K2 Essential 19.5in Monitor HD+… deal: $56.99 | DealDesk","Acer K2 Essential 19.5in Monitor HD+ 1600x900 75Hz 6ms 200Nit Refurbished deal","Acer K2 Essential 19.5in Monitor HD+ 1600x900 75Hz 6ms 200Nit Refurbished price | Acer K2 Essential 19.5in Monitor HD+ 1600x900 75Hz 6ms 200Nit Refurbished discount | eBay Acer K2 Essential 19.5in Monitor HD+ 1600x900 75Hz 6ms 200Nit Refurbished","86","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/computer-monitors/"
"ebay-item-276594764420","https://dealdesk.fyi/deals/ebay-item-276594764420/","false","Acer K2 Essential - 19.5"" Monitor HD+… deal: $56.99 | DealDesk","Acer K2 Essential - 19.5"" Monitor HD+ 1600x900 75Hz TN 6ms 200Nit HDMI VGA deal","Acer K2 Essential - 19.5"" Monitor HD+ 1600x900 75Hz TN 6ms 200Nit HDMI VGA price | Acer K2 Essential - 19.5"" Monitor HD+ 1600x900 75Hz TN 6ms 200Nit HDMI VGA discount | eBay Acer K2 Essential - 19.5"" Monitor HD+ 1600x900 75Hz TN 6ms 200Nit HDMI VGA","86","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/computer-monitors/"
"ebay-item-233730886679","https://dealdesk.fyi/deals/ebay-item-233730886679/","true","ONN 11"" Swivel Screen Portable Blu-Ray/DVD… deal: $113.99 | DealDesk","ONN 11"" Swivel Screen Portable Blu-Ray/DVD Player w/ HDMI, USB, Ethernet 1000097 deal","ONN 11"" Swivel Screen Portable Blu-Ray/DVD Player w/ HDMI, USB, Ethernet 1000097 price | ONN 11"" Swivel Screen Portable Blu-Ray/DVD Player w/ HDMI, USB, Ethernet 1000097 discount | eBay ONN 11"" Swivel Screen Portable Blu-Ray/DVD Player w/ HDMI, USB, Ethernet 1000097","86","/merchant/ebay/","","/collections/refurbished-electronics/"
"ebay-item-307094917271","https://dealdesk.fyi/deals/ebay-item-307094917271/","false","McFarlane SportsPicks - NBA - Victor… deal: $23.37 | DealDesk","McFarlane SportsPicks - NBA - Victor Wembanyama (San Antionio Spurs) 6"" Action F deal","McFarlane SportsPicks - NBA - Victor Wembanyama (San Antionio Spurs) 6"" Action F price | McFarlane SportsPicks - NBA - Victor Wembanyama (San Antionio Spurs) 6"" Action F discount | eBay McFarlane SportsPicks - NBA - Victor Wembanyama (San Antionio Spurs) 6"" Action F","80","/merchant/ebay/","",""
"ebay-item-186335228371","https://dealdesk.fyi/deals/ebay-item-186335228371/","false","Sony Alpha a7C II 4K 33MP Full-Frame… deal: $1779.00 | DealDesk","Sony Alpha a7C II 4K 33MP Full-Frame Mirrorless Camera ILCE7CM2S - Silver - NEW deal","Sony Alpha a7C II 4K 33MP Full-Frame Mirrorless Camera ILCE7CM2S - Silver - NEW price | Sony Alpha a7C II 4K 33MP Full-Frame Mirrorless Camera ILCE7CM2S - Silver - NEW discount | eBay Sony Alpha a7C II 4K 33MP Full-Frame Mirrorless Camera ILCE7CM2S - Silver - NEW","86","/merchant/ebay/","",""
"ebay-item-204784953230","https://dealdesk.fyi/deals/ebay-item-204784953230/","false","Sony FE 70-200mm f/2.8 GM OSS II Lens -… deal: $2239.00 | DealDesk","Sony FE 70-200mm f/2.8 GM OSS II Lens - SEL70200GM2 - G Master - Full-Frame NEW deal","Sony FE 70-200mm f/2.8 GM OSS II Lens - SEL70200GM2 - G Master - Full-Frame NEW price | Sony FE 70-200mm f/2.8 GM OSS II Lens - SEL70200GM2 - G Master - Full-Frame NEW discount | eBay Sony FE 70-200mm f/2.8 GM OSS II Lens - SEL70200GM2 - G Master - Full-Frame NEW","86","/merchant/ebay/","",""
"ebay-item-307094917265","https://dealdesk.fyi/deals/ebay-item-307094917265/","false","McFarlane SportsPicks - NBA - Stephen Curry… deal: $23.37 | DealDesk","McFarlane SportsPicks - NBA - Stephen Curry (Golden State Warriors) 6"" Action Fi deal","McFarlane SportsPicks - NBA - Stephen Curry (Golden State Warriors) 6"" Action Fi price | McFarlane SportsPicks - NBA - Stephen Curry (Golden State Warriors) 6"" Action Fi discount | eBay McFarlane SportsPicks - NBA - Stephen Curry (Golden State Warriors) 6"" Action Fi","80","/merchant/ebay/","",""
"ebay-item-307090925574","https://dealdesk.fyi/deals/ebay-item-307090925574/","false","Magic Johnson - McFarlane's SportsPicks -… deal: $23.37 | DealDesk","Magic Johnson - McFarlane's SportsPicks - Legends Series: NBA - Magic Johnson (L deal","Magic Johnson - McFarlane's SportsPicks - Legends Series: NBA - Magic Johnson (L price | Magic Johnson - McFarlane's SportsPicks - Legends Series: NBA - Magic Johnson (L discount | eBay Magic Johnson - McFarlane's SportsPicks - Legends Series: NBA - Magic Johnson (L","76","/merchant/ebay/","",""
